Id,Quantity
S_17|Item_1639|2018-05-22,0.012
S_17|Item_1639|2018-06-02,0.012
S_17|Item_1639|2018-06-13,0.012
S_17|Item_1639|2018-07-19,0.012
S_17|Item_1639|2018-08-24,0.012
S_17|Item_1639|2018-09-23,0.012
S_17|Item_1875|2018-02-14,0.012
S_17|Item_1875|2018-05-22,0.012
S_17|Item_1875|2018-06-02,0.012
S_17|Item_1875|2018-06-13,0.012
S_17|Item_1875|2018-07-19,0.012
S_17|Item_1875|2018-08-24,0.012
S_17|Item_1875|2018-09-23,0.012
S_17|Item_2183|2018-02-14,0.012
S_17|Item_2183|2018-05-22,0.012
S_17|Item_2183|2018-06-02,0.012
S_17|Item_2183|2018-06-13,0.012
S_17|Item_2183|2018-07-19,0.012
S_17|Item_2183|2018-08-24,0.012
S_17|Item_2183|2018-09-23,0.012
S_17|Item_2195|2018-02-14,0.012
S_17|Item_2195|2018-05-22,0.012
S_17|Item_2195|2018-06-02,0.012
S_17|Item_2195|2018-06-13,0.012
S_17|Item_2195|2018-07-19,0.012
S_17|Item_2195|2018-08-24,0.012
S_17|Item_2195|2018-09-23,0.012
S_17|Item_2212|2018-02-14,0.012
S_17|Item_2212|2018-05-22,0.012
S_17|Item_2212|2018-06-02,0.012
S_17|Item_2212|2018-06-13,0.012
S_17|Item_2212|2018-07-19,0.012
S_17|Item_2212|2018-08-24,0.012
S_17|Item_2212|2018-09-23,0.012
S_17|Item_2218|2018-02-14,0.012
S_17|Item_2218|2018-05-22,0.012
S_17|Item_2218|2018-06-02,0.012
S_17|Item_2218|2018-06-13,0.012
S_17|Item_2218|2018-07-19,0.012
S_17|Item_2218|2018-08-24,0.012
S_17|Item_2218|2018-09-23,0.012
S_17|Item_2219|2018-02-14,0.012
S_17|Item_2219|2018-05-22,0.012
S_17|Item_2219|2018-06-02,0.012
S_17|Item_2219|2018-06-13,0.012
S_17|Item_2219|2018-07-19,0.012
S_17|Item_2219|2018-08-24,0.012
S_17|Item_2219|2018-09-23,0.012
S_17|Item_2222|2018-02-14,0.012
S_17|Item_2222|2018-05-22,0.012
S_17|Item_2222|2018-06-02,0.012
S_17|Item_2222|2018-06-13,0.012
S_17|Item_2222|2018-07-19,0.012
S_17|Item_2222|2018-08-24,0.012
S_17|Item_2222|2018-09-23,0.012
S_17|Item_2244|2018-02-14,0.012
S_17|Item_2244|2018-05-22,0.012
S_17|Item_2244|2018-06-02,0.012
S_17|Item_2244|2018-06-13,0.012
S_17|Item_2244|2018-07-19,0.012
S_17|Item_2244|2018-08-24,0.012
S_17|Item_2244|2018-09-23,0.012
S_17|Item_594|2018-02-14,0.012
S_17|Item_594|2018-05-22,0.012
S_17|Item_594|2018-06-02,0.012
S_17|Item_594|2018-06-13,0.012
S_17|Item_594|2018-07-19,0.012
S_17|Item_594|2018-08-24,0.012
S_17|Item_594|2018-09-23,0.012
S_17|Item_731|2018-02-14,0.012
S_17|Item_731|2018-05-22,0.012
S_17|Item_731|2018-06-02,0.012
S_17|Item_731|2018-06-13,0.012
S_17|Item_731|2018-07-19,0.012
S_17|Item_731|2018-08-24,0.012
S_17|Item_731|2018-09-23,0.012
S_17|Item_761|2018-02-14,0.012
S_17|Item_761|2018-05-22,0.012
S_17|Item_761|2018-06-02,0.012
S_17|Item_761|2018-06-13,0.012
S_17|Item_761|2018-07-19,0.012
S_17|Item_761|2018-08-24,0.012
S_17|Item_761|2018-09-23,0.012
S_17|Item_779|2018-02-14,0.012
S_17|Item_779|2018-05-22,0.012
S_17|Item_779|2018-06-02,0.012
S_17|Item_779|2018-06-13,0.012
S_17|Item_779|2018-07-19,0.012
S_17|Item_779|2018-08-24,0.012
S_17|Item_779|2018-09-23,0.012
S_17|Item_782|2018-02-14,0.012
S_17|Item_782|2018-05-22,0.012
S_17|Item_782|2018-06-02,0.012
S_17|Item_782|2018-06-13,0.012
S_17|Item_782|2018-07-19,0.012
S_17|Item_782|2018-08-24,0.012
S_17|Item_782|2018-09-23,0.012
S_17|Item_1141|2018-02-14,0.012
S_17|Item_1141|2018-05-22,0.012
S_17|Item_1141|2018-06-02,0.012
S_17|Item_1141|2018-06-13,0.012
S_17|Item_1141|2018-07-19,0.012
S_17|Item_1141|2018-08-24,0.012
S_17|Item_1141|2018-09-23,0.012
S_17|Item_1318|2018-02-14,0.012
S_17|Item_1318|2018-05-22,0.012
S_17|Item_1318|2018-06-02,0.012
S_17|Item_1318|2018-06-13,0.012
S_17|Item_1318|2018-07-19,0.012
S_17|Item_1318|2018-08-24,0.012
S_17|Item_1318|2018-09-23,0.012
S_17|Item_1593|2018-02-14,0.012
S_17|Item_1593|2018-05-22,0.012
S_17|Item_1593|2018-06-02,0.012
S_17|Item_1593|2018-06-13,0.012
S_17|Item_1593|2018-07-19,0.012
S_17|Item_1593|2018-08-24,0.012
S_17|Item_1593|2018-09-23,0.012
S_17|Item_1717|2018-02-14,0.012
S_17|Item_1717|2018-05-22,0.012
S_17|Item_1717|2018-06-02,0.012
S_17|Item_1717|2018-06-13,0.012
S_17|Item_1717|2018-07-19,0.012
S_17|Item_1717|2018-08-24,0.012
S_17|Item_1717|2018-09-23,0.012
S_17|Item_1792|2018-02-14,0.012
S_17|Item_1792|2018-05-22,0.012
S_17|Item_1792|2018-06-02,0.012
S_17|Item_1792|2018-06-13,0.012
S_17|Item_1792|2018-07-19,0.012
S_17|Item_1792|2018-08-24,0.012
S_17|Item_1792|2018-09-23,0.012
S_17|Item_1813|2018-02-14,0.012
S_17|Item_1813|2018-05-22,0.012
S_17|Item_1813|2018-06-02,0.012
S_17|Item_1813|2018-06-13,0.012
S_17|Item_1813|2018-07-19,0.012
S_17|Item_1813|2018-08-24,0.012
S_17|Item_1813|2018-09-23,0.012
S_17|Item_1878|2018-02-14,0.012
S_17|Item_1878|2018-05-22,0.012
S_17|Item_1878|2018-06-02,0.012
S_17|Item_1878|2018-06-13,0.012
S_17|Item_1878|2018-07-19,0.012
S_17|Item_1878|2018-08-24,0.012
S_17|Item_1878|2018-09-23,0.012
S_17|Item_2167|2018-02-14,0.012
S_17|Item_2167|2018-05-22,0.012
S_17|Item_2167|2018-06-02,0.012
S_17|Item_2167|2018-06-13,0.012
S_17|Item_2167|2018-07-19,0.012
S_17|Item_2167|2018-08-24,0.012
S_17|Item_2167|2018-09-23,0.012
S_17|Item_2192|2018-02-14,0.012
S_17|Item_2192|2018-05-22,0.012
S_17|Item_2192|2018-06-02,0.012
S_17|Item_2192|2018-06-13,0.012
S_17|Item_2192|2018-07-19,0.012
S_17|Item_2192|2018-08-24,0.012
S_17|Item_2192|2018-09-23,0.012
S_17|Item_2603|2018-02-14,0.012
S_17|Item_2603|2018-05-22,0.012
S_17|Item_2603|2018-06-02,0.012
S_17|Item_2603|2018-06-13,0.012
S_17|Item_2603|2018-07-19,0.012
S_17|Item_2603|2018-08-24,0.012
S_17|Item_2603|2018-09-23,0.012
S_17|Item_2831|2018-02-14,0.012
S_17|Item_2831|2018-05-22,0.012
S_17|Item_2831|2018-06-02,0.012
S_17|Item_2831|2018-06-13,0.012
S_17|Item_2831|2018-07-19,0.012
S_17|Item_2831|2018-08-24,0.012
S_17|Item_2831|2018-09-23,0.012
S_17|Item_592|2018-02-14,0.012
S_17|Item_592|2018-05-22,0.012
S_17|Item_592|2018-06-02,0.012
S_17|Item_592|2018-06-13,0.012
S_17|Item_592|2018-07-19,0.012
S_17|Item_592|2018-08-24,0.012
S_17|Item_592|2018-09-23,0.012
S_17|Item_593|2018-02-14,0.012
S_17|Item_593|2018-05-22,0.012
S_17|Item_593|2018-06-02,0.012
S_17|Item_593|2018-06-13,0.012
S_17|Item_593|2018-07-19,0.012
S_17|Item_593|2018-08-24,0.012
S_17|Item_593|2018-09-23,0.012
S_17|Item_775|2018-02-14,0.012
S_17|Item_775|2018-05-22,0.012
S_17|Item_775|2018-06-02,0.012
S_17|Item_775|2018-06-13,0.012
S_17|Item_775|2018-07-19,0.012
S_17|Item_775|2018-08-24,0.012
S_17|Item_775|2018-09-23,0.012
S_17|Item_1042|2018-02-14,0.012
S_17|Item_1042|2018-05-22,0.012
S_17|Item_1042|2018-06-02,0.012
S_17|Item_1042|2018-06-13,0.012
S_17|Item_1042|2018-07-19,0.012
S_17|Item_1042|2018-08-24,0.012
S_17|Item_1042|2018-09-23,0.012
S_17|Item_1096|2018-02-14,0.012
S_17|Item_1096|2018-05-22,0.012
S_17|Item_1096|2018-06-02,0.012
S_17|Item_1096|2018-06-13,0.012
S_17|Item_1096|2018-07-19,0.012
S_17|Item_1096|2018-08-24,0.012
S_17|Item_1096|2018-09-23,0.012
S_17|Item_1182|2018-02-14,0.012
S_17|Item_1182|2018-05-22,0.012
S_17|Item_1182|2018-06-02,0.012
S_17|Item_1182|2018-06-13,0.012
S_17|Item_1182|2018-07-19,0.012
S_17|Item_1182|2018-08-24,0.012
S_17|Item_1182|2018-09-23,0.012
S_17|Item_1244|2018-02-14,0.012
S_17|Item_1244|2018-05-22,0.012
S_17|Item_1244|2018-06-02,0.012
S_17|Item_1244|2018-06-13,0.012
S_17|Item_1244|2018-07-19,0.012
S_17|Item_1244|2018-08-24,0.012
S_17|Item_1244|2018-09-23,0.012
S_17|Item_1278|2018-02-14,0.012
S_17|Item_1278|2018-05-22,0.012
S_17|Item_1278|2018-06-02,0.012
S_17|Item_1278|2018-06-13,0.012
S_17|Item_1278|2018-07-19,0.012
S_17|Item_1278|2018-08-24,0.012
S_17|Item_1278|2018-09-23,0.012
S_17|Item_1641|2018-02-14,0.012
S_17|Item_1641|2018-05-22,0.012
S_17|Item_1641|2018-06-02,0.012
S_17|Item_1641|2018-06-13,0.012
S_17|Item_1641|2018-07-19,0.012
S_17|Item_1641|2018-08-24,0.012
S_17|Item_1641|2018-09-23,0.012
S_17|Item_1739|2018-02-14,0.012
S_17|Item_1739|2018-05-22,0.012
S_17|Item_1739|2018-06-02,0.012
S_17|Item_1739|2018-06-13,0.012
S_17|Item_1739|2018-07-19,0.012
S_17|Item_1739|2018-08-24,0.012
S_17|Item_1739|2018-09-23,0.012
S_17|Item_2170|2018-02-14,0.012
S_17|Item_2170|2018-05-22,0.012
S_17|Item_2170|2018-06-02,0.012
S_17|Item_2170|2018-06-13,0.012
S_17|Item_2170|2018-07-19,0.012
S_17|Item_2170|2018-08-24,0.012
S_17|Item_2170|2018-09-23,0.012
S_17|Item_2235|2018-02-14,0.012
S_17|Item_2235|2018-05-22,0.012
S_17|Item_2235|2018-06-02,0.012
S_17|Item_2235|2018-06-13,0.012
S_17|Item_2235|2018-07-19,0.012
S_17|Item_2235|2018-08-24,0.012
S_17|Item_2235|2018-09-23,0.012
S_17|Item_781|2018-02-14,0.012
S_17|Item_781|2018-05-22,0.012
S_17|Item_781|2018-06-02,0.012
S_17|Item_781|2018-06-13,0.012
S_17|Item_781|2018-07-19,0.012
S_17|Item_781|2018-08-24,0.012
S_17|Item_781|2018-09-23,0.012
S_17|Item_809|2018-02-14,0.012
S_17|Item_809|2018-05-22,0.012
S_17|Item_809|2018-06-02,0.012
S_17|Item_809|2018-06-13,0.012
S_17|Item_809|2018-07-19,0.012
S_17|Item_809|2018-08-24,0.012
S_17|Item_809|2018-09-23,0.012
S_17|Item_1043|2018-02-14,0.012
S_17|Item_1043|2018-05-22,0.012
S_17|Item_1043|2018-06-02,0.012
S_17|Item_1043|2018-06-13,0.012
S_17|Item_1043|2018-07-19,0.012
S_17|Item_1043|2018-08-24,0.012
S_17|Item_1043|2018-09-23,0.012
S_17|Item_1079|2018-02-14,0.012
S_17|Item_1079|2018-05-22,0.012
S_17|Item_1079|2018-06-02,0.012
S_17|Item_1079|2018-06-13,0.012
S_17|Item_1079|2018-07-19,0.012
S_17|Item_1079|2018-08-24,0.012
S_17|Item_1079|2018-09-23,0.012
S_17|Item_1186|2018-02-14,0.012
S_17|Item_1186|2018-05-22,0.012
S_17|Item_1186|2018-06-02,0.012
S_17|Item_1186|2018-06-13,0.012
S_17|Item_1186|2018-07-19,0.012
S_17|Item_1186|2018-08-24,0.012
S_17|Item_1186|2018-09-23,0.012
S_17|Item_1270|2018-02-14,0.012
S_17|Item_1270|2018-05-22,0.012
S_17|Item_1270|2018-06-02,0.012
S_17|Item_1270|2018-06-13,0.012
S_17|Item_1270|2018-07-19,0.012
S_17|Item_1270|2018-08-24,0.012
S_17|Item_1270|2018-09-23,0.012
S_17|Item_1279|2018-02-14,0.012
S_17|Item_1279|2018-05-22,0.012
S_17|Item_1279|2018-06-02,0.012
S_17|Item_1279|2018-06-13,0.012
S_17|Item_1279|2018-07-19,0.012
S_17|Item_1279|2018-08-24,0.012
S_17|Item_1279|2018-09-23,0.012
S_17|Item_1719|2018-02-14,0.012
S_17|Item_1719|2018-05-22,0.012
S_17|Item_1719|2018-06-02,0.012
S_17|Item_1719|2018-06-13,0.012
S_17|Item_1719|2018-07-19,0.012
S_17|Item_1719|2018-08-24,0.012
S_17|Item_1719|2018-09-23,0.012
S_17|Item_2171|2018-02-14,0.012
S_17|Item_2171|2018-05-22,0.012
S_17|Item_2171|2018-06-02,0.012
S_17|Item_2171|2018-06-13,0.012
S_17|Item_2171|2018-07-19,0.012
S_17|Item_2171|2018-08-24,0.012
S_17|Item_2171|2018-09-23,0.012
S_17|Item_2844|2018-02-14,0.012
S_17|Item_2844|2018-05-22,0.012
S_17|Item_2844|2018-06-02,0.012
S_17|Item_2844|2018-06-13,0.012
S_17|Item_2844|2018-07-19,0.012
S_17|Item_2844|2018-08-24,0.012
S_17|Item_2844|2018-09-23,0.012
S_17|Item_638|2018-02-14,0.012
S_17|Item_638|2018-05-22,0.012
S_17|Item_638|2018-06-02,0.012
S_17|Item_638|2018-06-13,0.012
S_17|Item_638|2018-07-19,0.012
S_17|Item_638|2018-08-24,0.012
S_17|Item_638|2018-09-23,0.012
S_17|Item_770|2018-02-14,0.012
S_17|Item_770|2018-05-22,0.012
S_17|Item_770|2018-06-02,0.012
S_17|Item_770|2018-06-13,0.012
S_17|Item_770|2018-07-19,0.012
S_17|Item_770|2018-08-24,0.012
S_17|Item_770|2018-09-23,0.012
S_17|Item_780|2018-02-14,0.012
S_17|Item_780|2018-05-22,0.012
S_17|Item_780|2018-06-02,0.012
S_17|Item_780|2018-06-13,0.012
S_17|Item_780|2018-07-19,0.012
S_17|Item_780|2018-08-24,0.012
S_17|Item_780|2018-09-23,0.012
S_17|Item_1054|2018-02-14,0.012
S_17|Item_1054|2018-05-22,0.012
S_17|Item_1054|2018-06-02,0.012
S_17|Item_1054|2018-06-13,0.012
S_17|Item_1054|2018-07-19,0.012
S_17|Item_1054|2018-08-24,0.012
S_17|Item_1054|2018-09-23,0.012
S_17|Item_1169|2018-02-14,0.012
S_17|Item_1169|2018-05-22,0.012
S_17|Item_1169|2018-06-02,0.012
S_17|Item_1169|2018-06-13,0.012
S_17|Item_1169|2018-07-19,0.012
S_17|Item_1169|2018-08-24,0.012
S_17|Item_1169|2018-09-23,0.012
S_17|Item_1187|2018-02-14,0.012
S_17|Item_1187|2018-05-22,0.012
S_17|Item_1187|2018-06-02,0.012
S_17|Item_1187|2018-06-13,0.012
S_17|Item_1187|2018-07-19,0.012
S_17|Item_1187|2018-08-24,0.012
S_17|Item_1187|2018-09-23,0.012
S_17|Item_1227|2018-02-14,0.012
S_17|Item_1227|2018-05-22,0.012
S_17|Item_1227|2018-06-02,0.012
S_17|Item_1227|2018-06-13,0.012
S_17|Item_1227|2018-07-19,0.012
S_17|Item_1227|2018-08-24,0.012
S_17|Item_1227|2018-09-23,0.012
S_17|Item_1302|2018-02-14,0.012
S_17|Item_1302|2018-05-22,0.012
S_17|Item_1302|2018-06-02,0.012
S_17|Item_1302|2018-06-13,0.012
S_17|Item_1302|2018-07-19,0.012
S_17|Item_1302|2018-08-24,0.012
S_17|Item_1302|2018-09-23,0.012
S_17|Item_1745|2018-02-14,0.012
S_17|Item_1745|2018-05-22,0.012
S_17|Item_1745|2018-06-02,0.012
S_17|Item_1745|2018-06-13,0.012
S_17|Item_1745|2018-07-19,0.012
S_17|Item_1745|2018-08-24,0.012
S_17|Item_1745|2018-09-23,0.012
S_17|Item_2178|2018-02-14,0.012
S_17|Item_2178|2018-05-22,0.012
S_17|Item_2178|2018-06-02,0.012
S_17|Item_2178|2018-06-13,0.012
S_17|Item_2178|2018-07-19,0.012
S_17|Item_2178|2018-08-24,0.012
S_17|Item_2178|2018-09-23,0.012
S_17|Item_642|2018-02-14,0.012
S_17|Item_642|2018-05-22,0.012
S_17|Item_642|2018-06-02,0.012
S_17|Item_642|2018-06-13,0.012
S_17|Item_642|2018-07-19,0.012
S_17|Item_642|2018-08-24,0.012
S_17|Item_642|2018-09-23,0.012
S_17|Item_847|2018-02-14,0.012
S_17|Item_847|2018-05-22,0.012
S_17|Item_847|2018-06-02,0.012
S_17|Item_847|2018-06-13,0.012
S_17|Item_847|2018-07-19,0.012
S_17|Item_847|2018-08-24,0.012
S_17|Item_847|2018-09-23,0.012
S_17|Item_1044|2018-02-14,0.012
S_17|Item_1044|2018-05-22,0.012
S_17|Item_1044|2018-06-02,0.012
S_17|Item_1044|2018-06-13,0.012
S_17|Item_1044|2018-07-19,0.012
S_17|Item_1044|2018-08-24,0.012
S_17|Item_1044|2018-09-23,0.012
S_17|Item_1069|2018-02-14,0.012
S_17|Item_1069|2018-05-22,0.012
S_17|Item_1069|2018-06-02,0.012
S_17|Item_1069|2018-06-13,0.012
S_17|Item_1069|2018-07-19,0.012
S_17|Item_1069|2018-08-24,0.012
S_17|Item_1069|2018-09-23,0.012
S_17|Item_1078|2018-02-14,0.012
S_17|Item_1078|2018-05-22,0.012
S_17|Item_1078|2018-06-02,0.012
S_17|Item_1078|2018-06-13,0.012
S_17|Item_1078|2018-07-19,0.012
S_17|Item_1078|2018-08-24,0.012
S_17|Item_1078|2018-09-23,0.012
S_17|Item_1246|2018-02-14,0.012
S_17|Item_1246|2018-05-22,0.012
S_17|Item_1246|2018-06-02,0.012
S_17|Item_1246|2018-06-13,0.012
S_17|Item_1246|2018-07-19,0.012
S_17|Item_1246|2018-08-24,0.012
S_17|Item_1246|2018-09-23,0.012
S_17|Item_1617|2018-02-14,0.012
S_17|Item_1617|2018-05-22,0.012
S_17|Item_1617|2018-06-02,0.012
S_17|Item_1617|2018-06-13,0.012
S_17|Item_1617|2018-07-19,0.012
S_17|Item_1617|2018-08-24,0.012
S_17|Item_1617|2018-09-23,0.012
S_17|Item_2191|2018-02-14,0.012
S_17|Item_2191|2018-05-22,0.012
S_17|Item_2191|2018-06-02,0.012
S_17|Item_2191|2018-06-13,0.012
S_17|Item_2191|2018-07-19,0.012
S_17|Item_2191|2018-08-24,0.012
S_17|Item_2191|2018-09-23,0.012
S_17|Item_2207|2018-02-14,0.012
S_17|Item_2207|2018-05-22,0.012
S_17|Item_2207|2018-06-02,0.012
S_17|Item_2207|2018-06-13,0.012
S_17|Item_2207|2018-07-19,0.012
S_17|Item_2207|2018-08-24,0.012
S_17|Item_2207|2018-09-23,0.012
S_17|Item_651|2018-02-14,0.012
S_17|Item_651|2018-05-22,0.012
S_17|Item_651|2018-06-02,0.012
S_17|Item_651|2018-06-13,0.012
S_17|Item_651|2018-07-19,0.012
S_17|Item_651|2018-08-24,0.012
S_17|Item_651|2018-09-23,0.012
S_17|Item_1053|2018-02-14,0.012
S_17|Item_1053|2018-05-22,0.012
S_17|Item_1053|2018-06-02,0.012
S_17|Item_1053|2018-06-13,0.012
S_17|Item_1053|2018-07-19,0.012
S_17|Item_1053|2018-08-24,0.012
S_17|Item_1053|2018-09-23,0.012
S_17|Item_742|2018-02-14,0.012
S_17|Item_742|2018-05-22,0.012
S_17|Item_742|2018-06-02,0.012
S_17|Item_742|2018-06-13,0.012
S_17|Item_742|2018-07-19,0.012
S_17|Item_742|2018-08-24,0.012
S_17|Item_742|2018-09-23,0.012
S_17|Item_752|2018-02-14,0.012
S_17|Item_752|2018-05-22,0.012
S_17|Item_752|2018-06-02,0.012
S_17|Item_752|2018-06-13,0.012
S_17|Item_752|2018-07-19,0.012
S_17|Item_752|2018-08-24,0.012
S_17|Item_752|2018-09-23,0.012
S_17|Item_2825|2018-02-14,0.012
S_17|Item_2825|2018-05-22,0.012
S_17|Item_2825|2018-06-02,0.012
S_17|Item_2825|2018-06-13,0.012
S_17|Item_2825|2018-07-19,0.012
S_17|Item_2825|2018-08-24,0.012
S_17|Item_2825|2018-09-23,0.012
S_17|Item_1062|2018-02-14,0.012
S_17|Item_1062|2018-05-22,0.012
S_17|Item_1062|2018-06-02,0.012
S_17|Item_1062|2018-06-13,0.012
S_17|Item_1062|2018-07-19,0.012
S_17|Item_1062|2018-08-24,0.012
S_17|Item_1062|2018-09-23,0.012
S_17|Item_1612|2018-02-14,0.012
S_17|Item_1612|2018-05-22,0.012
S_17|Item_1612|2018-06-02,0.012
S_17|Item_1612|2018-06-13,0.012
S_17|Item_1612|2018-07-19,0.012
S_17|Item_1612|2018-08-24,0.012
S_17|Item_1612|2018-09-23,0.012
S_17|Item_2189|2018-02-14,0.012
S_17|Item_2189|2018-05-22,0.012
S_17|Item_2189|2018-06-02,0.012
S_17|Item_2189|2018-06-13,0.012
S_17|Item_2189|2018-07-19,0.012
S_17|Item_2189|2018-08-24,0.012
S_17|Item_2189|2018-09-23,0.012
S_17|Item_2190|2018-02-14,0.012
S_17|Item_2190|2018-05-22,0.012
S_17|Item_2190|2018-06-02,0.012
S_17|Item_2190|2018-06-13,0.012
S_17|Item_2190|2018-07-19,0.012
S_17|Item_2190|2018-08-24,0.012
S_17|Item_2190|2018-09-23,0.012
S_17|Item_1080|2018-02-14,0.012
S_17|Item_1080|2018-05-22,0.012
S_17|Item_1080|2018-06-02,0.012
S_17|Item_1080|2018-06-13,0.012
S_17|Item_1080|2018-07-19,0.012
S_17|Item_1080|2018-08-24,0.012
S_17|Item_1080|2018-09-23,0.012
S_17|Item_1636|2018-02-14,0.012
S_17|Item_1636|2018-05-22,0.012
S_17|Item_1636|2018-06-02,0.012
S_17|Item_1636|2018-06-13,0.012
S_17|Item_1636|2018-07-19,0.012
S_17|Item_1636|2018-08-24,0.012
S_17|Item_1636|2018-09-23,0.012
S_17|Item_1741|2018-02-14,0.012
S_17|Item_1741|2018-05-22,0.012
S_17|Item_1741|2018-06-02,0.012
S_17|Item_1741|2018-06-13,0.012
S_17|Item_1741|2018-07-19,0.012
S_17|Item_1741|2018-08-24,0.012
S_17|Item_1741|2018-09-23,0.012
S_17|Item_1618|2018-02-14,0.012
S_17|Item_1618|2018-05-22,0.012
S_17|Item_1618|2018-06-02,0.012
S_17|Item_1618|2018-06-13,0.012
S_17|Item_1618|2018-07-19,0.012
S_17|Item_1618|2018-08-24,0.012
S_17|Item_1618|2018-09-23,0.012
S_17|Item_1619|2018-02-14,0.012
S_17|Item_1619|2018-05-22,0.012
S_17|Item_1619|2018-06-02,0.012
S_17|Item_1619|2018-06-13,0.012
S_17|Item_1619|2018-07-19,0.012
S_17|Item_1619|2018-08-24,0.012
S_17|Item_1619|2018-09-23,0.012
S_17|Item_1621|2018-02-14,0.012
S_17|Item_1621|2018-05-22,0.012
S_17|Item_1621|2018-06-02,0.012
S_17|Item_1621|2018-06-13,0.012
S_17|Item_1621|2018-07-19,0.012
S_17|Item_1621|2018-08-24,0.012
S_17|Item_1621|2018-09-23,0.012
S_17|Item_2723|2018-02-14,0.012
S_17|Item_2723|2018-05-22,0.012
S_17|Item_2723|2018-06-02,0.012
S_17|Item_2723|2018-06-13,0.012
S_17|Item_2723|2018-07-19,0.012
S_17|Item_2723|2018-08-24,0.012
S_17|Item_2723|2018-09-23,0.012
S_17|Item_1142|2018-02-14,0.012
S_17|Item_1142|2018-05-22,0.012
S_17|Item_1142|2018-06-02,0.012
S_17|Item_1142|2018-06-13,0.012
S_17|Item_1142|2018-07-19,0.012
S_17|Item_1142|2018-08-24,0.012
S_17|Item_1142|2018-09-23,0.012
S_17|Item_1093|2018-02-14,0.012
S_17|Item_1093|2018-05-22,0.012
S_17|Item_1093|2018-06-02,0.012
S_17|Item_1093|2018-06-13,0.012
S_17|Item_1093|2018-07-19,0.012
S_17|Item_1093|2018-08-24,0.012
S_17|Item_1093|2018-09-23,0.012
S_17|Item_1097|2018-02-14,0.012
S_17|Item_1097|2018-05-22,0.012
S_17|Item_1097|2018-06-02,0.012
S_17|Item_1097|2018-06-13,0.012
S_17|Item_1097|2018-07-19,0.012
S_17|Item_1097|2018-08-24,0.012
S_17|Item_1097|2018-09-23,0.012
S_17|Item_1483|2018-02-14,0.012
S_17|Item_1483|2018-05-22,0.012
S_17|Item_1483|2018-06-02,0.012
S_17|Item_1483|2018-06-13,0.012
S_17|Item_1483|2018-07-19,0.012
S_17|Item_1483|2018-08-24,0.012
S_17|Item_1483|2018-09-23,0.012
S_17|Item_1484|2018-02-14,0.012
S_17|Item_1484|2018-05-22,0.012
S_17|Item_1484|2018-06-02,0.012
S_17|Item_1484|2018-06-13,0.012
S_17|Item_1484|2018-07-19,0.012
S_17|Item_1484|2018-08-24,0.012
S_17|Item_1484|2018-09-23,0.012
S_17|Item_1786|2018-02-14,0.012
S_17|Item_1786|2018-05-22,0.012
S_17|Item_1786|2018-06-02,0.012
S_17|Item_1786|2018-06-13,0.012
S_17|Item_1786|2018-07-19,0.012
S_17|Item_1786|2018-08-24,0.012
S_17|Item_1786|2018-09-23,0.012
S_17|Item_250|2018-02-14,0.012
S_17|Item_250|2018-05-22,0.012
S_17|Item_250|2018-06-02,0.012
S_17|Item_250|2018-06-13,0.012
S_17|Item_250|2018-07-19,0.012
S_17|Item_250|2018-08-24,0.012
S_17|Item_250|2018-09-23,0.012
S_17|Item_645|2018-02-14,0.012
S_17|Item_645|2018-05-22,0.012
S_17|Item_645|2018-06-02,0.012
S_17|Item_645|2018-06-13,0.012
S_17|Item_645|2018-07-19,0.012
S_17|Item_645|2018-08-24,0.012
S_17|Item_645|2018-09-23,0.012
S_17|Item_1784|2018-02-14,0.012
S_17|Item_1784|2018-05-22,0.012
S_17|Item_1784|2018-06-02,0.012
S_17|Item_1784|2018-06-13,0.012
S_17|Item_1784|2018-07-19,0.012
S_17|Item_1784|2018-08-24,0.012
S_17|Item_1784|2018-09-23,0.012
S_17|Item_2232|2018-02-14,0.012
S_17|Item_2232|2018-05-22,0.012
S_17|Item_2232|2018-06-02,0.012
S_17|Item_2232|2018-06-13,0.012
S_17|Item_2232|2018-07-19,0.012
S_17|Item_2232|2018-08-24,0.012
S_17|Item_2232|2018-09-23,0.012
S_17|Item_255|2018-02-14,0.012
S_17|Item_255|2018-05-22,0.012
S_17|Item_255|2018-06-02,0.012
S_17|Item_255|2018-06-13,0.012
S_17|Item_255|2018-07-19,0.012
S_17|Item_255|2018-08-24,0.012
S_17|Item_255|2018-09-23,0.012
S_17|Item_622|2018-02-14,0.012
S_17|Item_622|2018-05-22,0.012
S_17|Item_622|2018-06-02,0.012
S_17|Item_622|2018-06-13,0.012
S_17|Item_622|2018-07-19,0.012
S_17|Item_622|2018-08-24,0.012
S_17|Item_622|2018-09-23,0.012
S_17|Item_1319|2018-02-14,0.012
S_17|Item_1319|2018-05-22,0.012
S_17|Item_1319|2018-06-02,0.012
S_17|Item_1319|2018-06-13,0.012
S_17|Item_1319|2018-07-19,0.012
S_17|Item_1319|2018-08-24,0.012
S_17|Item_1319|2018-09-23,0.012
S_17|Item_1454|2018-02-14,0.012
S_17|Item_1454|2018-05-22,0.012
S_17|Item_1454|2018-06-02,0.012
S_17|Item_1454|2018-06-13,0.012
S_17|Item_1454|2018-07-19,0.012
S_17|Item_1454|2018-08-24,0.012
S_17|Item_1454|2018-09-23,0.012
S_17|Item_1462|2018-02-14,0.012
S_17|Item_1462|2018-05-22,0.012
